Date,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,AQI_3d_avg,AQI_7d_avg,Pm2.5_lag1,Pm2.5_lag2,Pm2.5_lag3,Pm2.5_3d_avg,Pm10_lag1,Pm10_lag2,Pm10_lag3,Pm10_3d_avg,No2_lag1,No2_lag2,No2_3d_avg,So2_lag1,So2_3d_avg,Co_lag1,Co_3d_avg,wind_pm25,temp_humidity,sin_day,cos_day,day_of_week,AQI_target
5/20/2012,416,482,105,128,343.6666667,234,99.62,185.32,72.72,135.6866667,112.76,280.47,197.02,162.0633333,86.91,63.73,56.5,26.45,31.51666667,0.93,2.613333333,390.784,3828.08,0.655156357,-0.755493314,6,133
5/21/2012,133,416,482,240,251,228.8571429,122.12,99.62,185.32,78.18333333,92.96,112.76,280.47,120.92,18.86,86.91,64.30333333,22.26,20.05666667,2.39,2.456666667,50.7276,3756.556,0.642054713,-0.766658819,0,204
5/22/2012,204,133,416,95,211.6666667,257.8571429,12.81,122.12,99.62,82.56,157.04,92.96,112.76,156.2066667,87.14,18.86,55.26666667,11.46,18.85,4.05,3.963333333,621.2525,3686.606,0.628762815,-0.777597147,1,298
5/23/2012,298,204,133,167,179.3333333,239.1428571,112.75,12.81,122.12,99.78,218.62,157.04,92.96,202.3433333,59.8,87.14,64.00333333,22.83,22.38333333,5.45,5.803333333,1322.4658,3712.54,0.6152846,-0.788305056,2,36
5/24/2012,36,298,204,105,267,290.8571429,173.78,112.75,12.81,158.0133333,231.37,218.62,157.04,225.1766667,45.07,59.8,61.47666667,32.86,23.12333333,7.91,5.453333333,1014.4291,4188.646,0.601624063,-0.798779373,3,467
5/26/2012,467,36,298,482,223.3333333,245.8571429,187.51,173.78,112.75,125.02,225.54,231.37,218.62,208.4333333,79.56,45.07,62.49,13.68,23.14,3,5.073333333,69.2631,3517.428,0.573772268,-0.819014887,5,167
5/27/2012,167,467,36,416,353.3333333,247.2857143,13.77,187.51,173.78,110.6333333,168.39,225.54,231.37,228.1733333,62.84,79.56,57.14666667,22.88,16.85666667,4.31,3.34,466.3134,3549.475,0.559589262,-0.828770087,6,426
5/28/2012,426,167,467,133,199,228.8571429,130.62,13.77,187.51,73.47666667,290.59,168.39,225.54,230.1266667,29.04,62.84,52.20666667,14.01,17.70666667,2.71,2.606666667,286.6708,3299.029,0.545240439,-0.838279705,0,4
5/29/2012,4,426,167,204,161.6666667,207.5714286,76.04,130.62,13.77,89.18666667,231.4,290.59,168.39,264.6033333,64.74,29.04,37.54333333,16.23,14.65333333,0.8,2.923333333,244.818,3460.492,0.530730048,-0.847540923,1,55
5/30/2012,55,4,426,298,113,205,60.9,76.04,130.62,72.87,271.82,231.4,290.59,225.2433333,18.85,64.74,43.94,13.72,22.7,5.26,4.346666667,295.6454,3865.536,0.516062391,-0.856550996,2,280
5/31/2012,280,55,4,36,249.6666667,259,81.67,60.9,76.04,96.39333333,172.51,271.82,231.4,223.5066667,48.23,18.85,24.54666667,38.15,28.88,6.98,7.16,488.2113,3917.652,0.501241813,-0.865307254,3,414
6/1/2012,414,280,55,467,347,241.8571429,146.61,81.67,60.9,93.37333333,226.19,172.51,271.82,192.21,6.56,48.23,28.76,34.77,33.65333333,9.24,6.156666667,217.2096,4244.702,0.486272707,-0.873807104,4,347
6/2/2012,347,414,280,167,350,259.2857143,51.84,146.61,81.67,85.64333333,177.93,226.19,172.51,159.8066667,31.49,6.56,17.70666667,28.04,26.48333333,2.25,5.263333333,270.1776,4502.036,0.471159508,-0.882048025,5,289
6/3/2012,289,347,414,426,259,218.5714286,58.48,51.84,146.61,81.57666667,75.3,177.93,226.19,137.3433333,15.07,31.49,25.13,16.64,25.2,4.3,5.35,573.9307,4431.644,0.455906694,-0.890027576,6,141
6/4/2012,141,289,347,4,294,282.5714286,134.41,58.48,51.84,69.64666667,158.8,75.3,177.93,164.4933333,28.83,15.07,38.7,30.92,29.87666667,9.5,5.326666667,77.682,4711.884,0.440518784,-0.897743394,0,452
6/5/2012,452,141,289,55,234,290.2857143,16.05,134.41,58.48,69.86333333,259.38,158.8,75.3,208.72,72.2,28.83,61.94666667,42.07,33.73666667,2.18,6.17,376.0668,3185.481,0.42500034,-0.90519319,1,109
6/6/2012,109,452,141,280,218,263.5714286,59.13,16.05,134.41,59.35666667,207.98,259.38,158.8,177.5566667,84.81,72.2,61.06,28.22,39.86333333,6.83,4.593333333,480.4963,3140.07,0.409355959,-0.912374758,2,93
6/7/2012,93,109,452,414,173.6666667,250,102.89,59.13,16.05,60.14666667,65.31,207.98,259.38,136.9533333,26.17,84.81,51.31,49.3,29.18333333,4.77,5.92,66.312,3408.576,0.393590277,-0.91928597,3,319
6/8/2012,319,93,109,347,209,231.1428571,18.42,102.89,59.13,49.64666667,137.57,65.31,207.98,85.25333333,42.95,26.17,38.50333333,10.03,36.33333333,6.16,3.776666667,126.8217,4143.24,0.377707965,-0.925924777,4,215
6/9/2012,215,319,93,289,202,200.1428571,27.63,18.42,102.89,63.49333333,52.88,137.57,65.31,100.04,46.39,42.95,48.81666667,49.67,27.66666667,0.4,5.476666667,649.935,4299.028,0.361713731,-0.932289213,5,72
6/10/2012,72,215,319,141,97,180.5714286,144.43,27.63,18.42,118.4366667,109.67,52.88,137.57,126.7266667,57.11,46.39,50.62666667,23.3,35.59,9.87,6.406666667,696.35,4055.47,0.345612313,-0.938377392,6,4
6/11/2012,4,72,215,452,76.66666667,138,183.25,144.43,27.63,148.3966667,217.63,109.67,52.88,153.1033333,48.38,57.11,51.46,33.8,23.17,8.95,9.266666667,399.534,4227.5,0.329408482,-0.944187509,0,154
6/12/2012,154,4,72,109,57,124.2857143,117.51,183.25,144.43,113.4,132.01,217.63,109.67,167.0666667,48.89,48.38,42.94333333,12.41,31.00666667,8.98,8.42,146.7168,4186.324,0.313107041,-0.949717843,1,13
6/13/2012,13,154,4,93,131.6666667,143.5714286,39.44,117.51,183.25,94.28666667,151.56,132.01,217.63,191.0366667,31.56,48.89,53.63333333,46.81,34.02,7.33,7.326666667,550.2267,4444.4,0.296712819,-0.954966755,2,228
6/14/2012,228,13,154,319,188.6666667,144.4285714,125.91,39.44,117.51,91.36666667,289.54,151.56,132.01,176.66,80.45,31.56,58.93333333,42.84,40.14333333,5.67,5.516666667,492.6375,4470.144,0.280230675,-0.95993269,3,325
6/15/2012,325,228,13,215,348.3333333,184,108.75,125.91,39.44,129.78,88.88,289.54,151.56,185.1866667,64.79,80.45,80.32666667,30.78,26.63333333,3.55,6.22,620.2668,4615.898,0.263665493,-0.964614176,4,492
6/16/2012,492,325,228,72,319,193.7142857,154.68,108.75,125.91,99.2,177.14,88.88,289.54,152.9,95.74,64.79,85.17666667,6.28,25.46666667,9.44,4.78,131.5545,4321.468,0.24702218,-0.969009826,5,140
6/17/2012,140,492,325,4,275,220.7142857,34.17,154.68,108.75,83.80333333,192.68,177.14,88.88,202.7266667,95,95.74,95.81666667,39.34,27.3,1.35,6.303333333,217.0832,4028.202,0.23030567,-0.973118337,6,193
6/18/2012,193,140,492,154,180,228.2857143,62.56,34.17,154.68,91.39,238.36,192.68,177.14,189.9433333,96.71,95,85.89,36.28,39.76333333,8.12,6.03,762.992,4278.736,0.213520915,-0.976938493,0,207
6/19/2012,207,193,140,13,219,263.1428571,177.44,62.56,34.17,97.19666667,138.79,238.36,192.68,195.3666667,65.96,96.71,72.46333333,43.67,35.49666667,8.62,5.913333333,230.0914,4345.698,0.19667289,-0.98046916,1,257
6/20/2012,257,207,193,228,298,292,51.59,177.44,62.56,84.64666667,208.95,138.79,238.36,163.6033333,54.72,65.96,57.22333333,26.54,31.46666667,1,4.64,92.9143,4336.05,0.179766586,-0.983709294,2,430
6/21/2012,430,257,207,325,267.3333333,262,24.91,51.59,177.44,67.01333333,143.07,208.95,138.79,213.4566667,50.99,54.72,54.93,24.19,29.51333333,4.3,4.776666667,536.7674,4477.614,0.162807013,-0.986657933,3,115
6/22/2012,115,430,257,492,244,218.4285714,124.54,24.91,51.59,84.74333333,288.35,143.07,208.95,170.1333333,59.08,50.99,46.98,37.81,24.27333333,9.03,5.703333333,420.1678,4307.528,0.145799197,-0.989314204,4,187
6/23/2012,187,115,430,140,102.3333333,199.1428571,104.78,124.54,24.91,88.11,78.98,288.35,143.07,184.1533333,30.87,59.08,36.32666667,10.82,23.59333333,3.78,4.503333333,145.9917,4144.554,0.128748177,-0.99167732,5,5
6/24/2012,5,187,115,193,174.6666667,219,35.01,104.78,124.54,70.79666667,185.13,78.98,288.35,99.88333333,19.03,30.87,43.01666667,22.15,23.69666667,0.7,3.846666667,296.934,3447.6,0.111659007,-0.99374658,6,332
6/25/2012,332,5,187,207,133.6666667,198.5714286,72.6,35.01,104.78,74.23333333,35.54,185.13,78.98,125.4633333,79.15,19.03,64.47,38.12,21.23,7.06,4.556666667,498.3397,2960.592,0.09453675,-0.995521372,0,64
6/26/2012,64,332,5,257,270,221,115.09,72.6,35.01,103.3566667,155.72,35.54,185.13,145.1166667,95.23,79.15,86.36666667,3.42,23.66333333,5.91,6.636666667,484.6248,3012.418,0.077386479,-0.99700117,1,414
6/27/2012,414,64,332,430,169,163.7142857,122.38,115.09,72.6,92.34333333,244.09,155.72,35.54,185.7866667,84.72,95.23,62.12333333,29.45,12.07,6.94,6.623333333,155.0752,3114.32,0.060213277,-0.998185534,2,29
6/28/2012,29,414,64,115,311.3333333,217.4285714,39.56,122.38,115.09,78.24,157.55,244.09,155.72,160.5566667,6.42,84.72,36.89333333,3.34,16.19,7.02,6.473333333,304.9482,3233.156,0.043022233,-0.999074115,3,491
6/29/2012,491,29,414,187,248,222.7142857,72.78,39.56,122.38,69.05666667,80.03,157.55,244.09,165.4566667,19.54,6.42,37.54,15.78,22.49666667,5.46,7.193333333,398.286,3341.852,0.02581844,-0.999666649,4,224
6/30/2012,224,491,29,5,318.6666667,256.4285714,94.83,72.78,39.56,117.2433333,258.79,80.03,157.55,195.4833333,86.66,19.54,37.95,48.37,29.18333333,9.1,6.08,767.7804,3760.944,0.008606997,-0.999962959,5,241
7/1/2012,241,224,491,332,233,242.4285714,184.12,94.83,72.78,102.1333333,247.63,258.79,80.03,221.16,7.65,86.66,40.76,23.4,29.16,3.68,5.33,116.937,4348.06,-0.008606997,-0.999962959,6,234
7/2/2012,234,241,224,64,242.3333333,269.2857143,27.45,184.12,94.83,78.54,157.06,247.63,258.79,169.89,27.97,7.65,23.95,15.71,20.79666667,3.21,4.32,100.048,4550.788,-0.02581844,-0.999666649,0,252
7/3/2012,252,234,241,414,267,255.1428571,24.05,27.45,184.12,34.20333333,104.98,157.06,247.63,151.92,36.23,27.97,32.08,23.28,28.98,6.07,3.913333333,218.7508,4633.255,-0.043022233,-0.999074115,1,315
7/4/2012,315,252,234,29,231.3333333,269.1428571,51.11,24.05,27.45,73.86,193.72,104.98,157.06,159.5333333,32.04,36.23,45.39,47.95,27.07,2.46,5.22,626.6776,4794.874,-0.060213277,-0.998185534,2,127
7/5/2012,127,315,252,491,167.6666667,207.7142857,146.42,51.11,24.05,78.84333333,179.9,193.72,104.98,131.3033333,67.9,32.04,35.96,9.98,26.39,7.13,5.41,156,4710.762,-0.077386479,-0.99700117,3,61
7/6/2012,61,127,315,224,197.6666667,233.5714286,39,146.42,51.11,70.00333333,20.29,179.9,193.72,142.9666667,7.94,67.9,28.20666667,21.24,27.05333333,6.64,6.856666667,87.0486,4423.418,-0.09453675,-0.995521372,4,405
7/7/2012,405,61,127,241,218.6666667,226.2857143,24.59,39,146.42,82.98666667,228.71,20.29,179.9,125.5833333,8.78,7.94,30.94333333,49.94,25.27666667,6.8,5.383333333,678.4542,3808.13,-0.111659007,-0.99374658,5,190
7/8/2012,190,405,61,234,358.6666667,261.5714286,185.37,24.59,39,117.2,127.75,228.71,20.29,202.79,76.11,8.78,44.89666667,4.65,23.56,2.71,5.193333333,522.6516,3208.201111,-0.128748177,-0.99167732,6,481
7/9/2012,481,190,405,252,332.6666667,272.2857143,141.64,185.37,24.59,120.91,251.91,127.75,228.71,220.3866667,49.8,76.11,68.06,16.09,12.42666667,6.07,3.19,122.5196,3194.166667,-0.145799197,-0.989314204,0,327
7/10/2012,327,481,190,315,288,235.2857143,35.72,141.64,185.37,64.21666667,281.5,251.91,127.75,230.46,78.27,49.8,57.14333333,16.54,19.85666667,0.79,3.66,58.102,3522.667778,-0.162807013,-0.986657933,1,56
7/11/2012,56,327,481,127,158.6666667,230.4285714,15.29,35.72,141.64,49.77333333,157.97,281.5,251.91,170.2266667,43.36,78.27,49.62,26.94,19.69666667,4.12,4.163333333,354.8991,3664.44,-0.179766586,-0.983709294,2,93
7/12/2012,93,56,327,61,198,285.2857143,98.31,15.29,35.72,64.46333333,71.21,157.97,281.5,102.1533333,27.23,43.36,35.71333333,15.61,14.88,7.58,5.66,242.5616,4503.224,-0.19667289,-0.98046916,3,445
7/14/2012,445,93,56,405,219.3333333,244.5714286,79.79,98.31,15.29,95.65,77.28,71.21,157.97,97.49,36.55,27.23,47.72666667,2.09,8.646666667,5.28,5.276666667,450.639,4170.288,-0.23030567,-0.973118337,5,120
7/15/2012,120,445,93,190,341.6666667,283.1428571,108.85,79.79,98.31,105.1533333,143.98,77.28,71.21,129.2733333,79.4,36.55,62.09333333,8.24,17.77333333,2.97,4.35,528.8394,4070.579,-0.24702218,-0.969009826,6,460
7/16/2012,460,120,445,481,282,252.4285714,126.82,108.85,79.79,108.3833333,166.56,143.98,77.28,165.9366667,70.33,79.4,78.60666667,42.99,25.75333333,4.8,4.95,405.3444,4193.54,-0.263665493,-0.964614176,0,266
7/17/2012,266,460,120,327,249,208.7142857,89.48,126.82,108.85,102.63,187.27,166.56,143.98,187.3833333,86.09,70.33,71.01333333,26.03,30.56666667,7.08,6.563333333,413.9868,4186.248,-0.280230675,-0.95993269,1,21
7/18/2012,21,266,460,56,117.3333333,210,91.59,89.48,126.82,107.74,208.32,187.27,166.56,168.3,56.62,86.09,77.24,22.68,17.79333333,7.81,8.006666667,427.8715,3692.38,-0.296712819,-0.954966755,2,65
7/19/2012,65,21,266,93,127.6666667,239.1428571,142.15,91.59,89.48,99.62666667,109.31,208.32,187.27,164.1233333,89.01,56.62,73.69333333,4.67,21.77666667,9.13,6.72,249.4862,3608.865,-0.313107041,-0.949717843,3,297
7/20/2012,297,65,21,445,254,232.7142857,65.14,142.15,91.59,93.90333333,174.74,109.31,208.32,125.3666667,75.45,89.01,57.66666667,37.98,16.99666667,3.22,5.37,275.354,3943.424,-0.329408482,-0.944187509,4,400
7/21/2012,400,297,65,120,322.3333333,254.1428571,74.42,65.14,142.15,54.03,92.05,174.74,109.31,147.4333333,8.54,75.45,59.78333333,8.34,27.64333333,3.76,2.916666667,79.5309,3881.085,-0.345612313,-0.938377392,5,270
7/22/2012,270,400,297,460,357.3333333,245.8571429,22.53,74.42,65.14,82.79,175.51,92.05,174.74,171.42,95.36,8.54,53.88666667,36.61,28.44,1.77,1.926666667,592.0522,4194.464,-0.361713731,-0.932289213,6,402
7/23/2012,402,270,400,266,374.3333333,272.2857143,151.42,22.53,74.42,75.52333333,246.7,175.51,92.05,222.1766667,57.76,95.36,69.73666667,40.37,37.72666667,0.25,1.786666667,209.4276,4233.747,-0.377707965,-0.925924777,0,451
7/27/2012,451,402,270,21,373.3333333,307.4285714,52.62,151.42,22.53,110.0866667,244.32,246.7,175.51,217.41,56.09,57.76,65.30666667,36.2,26.44666667,3.34,3.203333333,465.7518,3753.904,-0.440518784,-0.897743394,4,267
7/28/2012,267,451,402,65,392.6666667,363.8571429,126.22,52.62,151.42,94.94333333,161.21,244.32,246.7,179.4566667,82.07,56.09,61.66666667,2.77,23.03666667,6.02,5.806666667,367.7853,3517.02,-0.455906694,-0.890027576,5,460
7/29/2012,460,267,451,297,333.3333333,360.4285714,105.99,126.22,52.62,119.8933333,132.84,161.21,244.32,162.3633333,46.84,82.07,48.73,30.14,26.36,8.06,5.513333333,416.8269,3695.799,-0.471159508,-0.882048025,6,273
7/30/2012,273,460,267,400,292.6666667,324,127.47,105.99,126.22,116.59,193.04,132.84,161.21,129.75,17.28,46.84,27.71666667,46.17,40.7,2.46,3.913333333,439.6518,4156.908,-0.486272707,-0.873807104,0,145
8/5/2012,145,273,460,270,140.6666667,286,116.31,127.47,105.99,128.45,63.37,193.04,132.84,93.10666667,19.03,17.28,39.98333333,45.79,33.67,1.22,3.42,462.9339,4187.869,-0.573772268,-0.819014887,6,4
8/6/2012,4,145,273,402,68.66666667,236.7142857,141.57,116.31,127.47,91.12333333,22.91,63.37,193.04,105.9566667,83.64,19.03,40.28333333,9.05,30.57,6.58,4.216666667,49.568,3708.914,-0.587785252,-0.809016994,0,57
8/11/2012,57,4,145,451,34.33333333,178.2857143,15.49,141.57,116.31,105.3666667,231.59,22.91,63.37,171.3466667,18.18,83.64,63.25,36.87,30.55,4.85,6.496666667,564.592,3821.664,-0.655156357,-0.755493314,5,42
8/13/2012,42,57,4,267,73.33333333,157.4285714,159.04,15.49,141.57,101.2733333,259.54,231.59,22.91,257.36,87.93,18.18,39.08666667,45.73,31.96333333,8.06,4.67,440.8789,3863.464,-0.680773409,-0.732494072,0,121
8/18/2012,121,42,57,460,116,118.1428571,129.29,159.04,15.49,144.9766667,280.95,259.54,231.59,241.5733333,11.15,87.93,53.78666667,13.29,20.83,1.1,3.35,554.148,3644.024,-0.741222011,-0.671259958,5,185
8/19/2012,185,121,42,273,127.3333333,90,146.6,129.29,159.04,123.0533333,184.23,280.95,259.54,247.6933333,62.28,11.15,56.95,3.47,15.95333333,0.89,0.99,331.1085,3738.85,-0.752666828,-0.658401585,6,76
8/20/2012,76,185,121,145,227.6666667,129.5714286,93.27,146.6,129.29,96.08333333,277.9,184.23,280.95,199.1633333,97.42,62.28,85.83666667,31.1,19.21,0.98,2.97,196.4228,4181.872,-0.763888613,-0.645348113,0,422
8/24/2012,422,76,185,4,286.3333333,180.5714286,48.38,93.27,146.6,107.0666667,135.36,277.9,184.23,187.54,97.81,97.42,91.30333333,23.06,33.17,7.04,5.516666667,676.9035,4792.92,-0.806479946,-0.591261445,4,361
8/25/2012,361,422,76,57,320,197.7142857,179.55,48.38,93.27,138.1033333,149.36,135.36,277.9,131.6866667,78.68,97.81,60.97,45.35,34.09333333,8.53,8.236666667,779.0684,4573.044,-0.816538051,-0.577291617,5,177
8/26/2012,177,361,422,42,271,231,186.38,179.55,48.38,173.1466667,110.34,149.36,135.36,116.7733333,6.42,78.68,35.20333333,33.87,33.69666667,9.14,7.94,543.4254,3771.642,-0.826354199,-0.563150724,6,275
8/27/2012,275,177,361,121,307.3333333,280.8571429,153.51,186.38,179.55,179.8666667,90.62,110.34,149.36,111.2666667,20.51,6.42,34.93666667,21.87,31.10666667,6.15,6.71,669.0285,2815.436,-0.835925479,-0.548842958,0,470
8/31/2012,470,275,177,185,308.6666667,280.2857143,199.71,153.51,186.38,148.1266667,132.84,90.62,110.34,119.2633333,77.88,20.51,61.29666667,37.58,26.46333333,4.84,6.373333333,360.9936,3778.033,-0.871706319,-0.490028666,4,181
9/1/2012,181,470,275,76,233.6666667,276.5714286,91.16,199.71,153.51,108.49,134.33,132.84,90.62,186.8833333,85.5,77.88,62.35666667,19.94,20.25666667,8.13,5.666666667,128.712,2732.562,-0.880012204,-0.474951072,5,50
9/2/2012,50,181,470,422,178.3333333,259.7142857,34.6,91.16,199.71,66.38,293.48,134.33,132.84,207.59,23.69,85.5,42.37333333,3.25,22.7,4.03,7.306666667,244.3554,2529.264,-0.888057323,-0.459732739,6,304
9/3/2012,304,50,181,361,202,244.1428571,73.38,34.6,91.16,44.17666667,194.96,293.48,134.33,254.1533333,17.93,23.69,41.91666667,44.91,26.81,9.76,6.843333333,81.2605,2793.78,-0.895839291,-0.444378178,0,252
9/7/2012,252,304,50,177,285,261.5714286,24.55,73.38,34.6,61.48333333,274.02,194.96,293.48,208.9866667,84.13,17.93,47.41666667,32.27,41.14,6.74,7.593333333,314.9328,4399.913,-0.924290722,-0.38168922,4,299
9/8/2012,299,252,304,275,293.6666667,269.4285714,86.52,24.55,73.38,70.21666667,157.98,274.02,194.96,223.2133333,40.19,84.13,66.09333333,46.24,36.27333333,6.28,6.596666667,308.698,4112.064,-0.930723931,-0.365722523,5,330
9/9/2012,330,299,252,470,359.6666667,266.5714286,99.58,86.52,24.55,76.29666667,237.64,157.98,274.02,145.3533333,73.96,40.19,69.23,30.31,30.94666667,6.77,6.753333333,169.0205,4082.18,-0.936881346,-0.349647455,6,450
9/10/2012,450,330,299,181,412.6666667,306.1428571,42.79,99.58,86.52,68.34333333,40.44,237.64,157.98,129.4633333,93.54,73.96,85.91,16.29,26.14666667,7.21,6.313333333,283.8498,4525.031111,-0.942761143,-0.333468779,0,458
9/15/2012,458,450,330,50,385,334.2857143,62.66,42.79,99.58,58.37666667,110.31,40.44,237.64,96.54666667,90.23,93.54,83.08333333,31.84,22.61333333,4.96,5.88,252.9384,2210.464,-0.967937783,-0.251190064,5,247
9/16/2012,247,458,450,304,236.6666667,291.5714286,69.68,62.66,42.79,52.05333333,138.89,110.31,40.44,103.27,65.48,90.23,77.67666667,19.71,22.32,5.47,5.706666667,96.471,3600.504,-0.972118197,-0.23449139,6,5
9/17/2012,5,247,458,252,115.3333333,269,23.82,69.68,62.66,60.23,60.61,138.89,110.31,150.2066667,77.32,65.48,78.12,15.41,22.92,6.69,6.883333333,326.0906,4084.64,-0.976010551,-0.21772323,0,94
9/22/2012,94,5,247,299,90.33333333,250.8571429,87.19,23.82,69.68,100.51,251.12,60.61,138.89,167.5233333,91.56,77.32,73.58333333,33.64,21.97,8.49,7.6,598.2328,3606.876,-0.991114064,-0.133014707,5,172
9/23/2012,172,94,5,330,132,222.2857143,190.52,87.19,23.82,142.5366667,190.84,251.12,60.61,162.9533333,51.87,91.56,60.19,16.86,23.28333333,7.62,7.453333333,521.652,3132.384,-0.993256849,-0.1159346,6,130
9/24/2012,130,172,94,450,253.6666667,223.5714286,149.9,190.52,87.19,178.6866667,46.9,190.84,251.12,164.5766667,37.14,51.87,48.77666667,19.35,18.2,6.25,5.306666667,897.9876,3500.64,-0.995105311,-0.098820139,0,459
9/28/2012,459,130,172,458,306.6666667,205.4285714,195.64,149.9,190.52,151.5366667,255.99,46.9,190.84,156.48,57.32,37.14,56.53333333,18.39,14.26666667,2.05,5.656666667,335.9356,3629.808,-0.999546281,-0.030120305,4,331
9/29/2012,331,459,130,247,403,230,109.07,195.64,149.9,112.6166667,166.55,255.99,46.9,173.2066667,75.14,57.32,74.45666667,5.06,16.31666667,8.67,5.84,98.7572,3158.364,-0.999916659,-0.012910296,5,419
9/30/2012,419,331,459,5,256.3333333,232,33.14,109.07,195.64,60.93,97.08,166.55,255.99,185.6333333,90.91,75.14,64.13333333,25.5,11.15333333,6.8,6.76,127.0154,2900.25,-0.99999074,0.004303538,6,19
10/1/2012,19,419,331,94,255,265.2857143,40.58,33.14,109.07,52.62666667,293.27,97.08,166.55,198.6266667,26.35,90.91,56.87333333,2.9,10.79,4.81,7.013333333,261.7376,2597.361,-0.999768502,0.021516097,0,327
10/5/2012,327,19,419,172,279.6666667,311.1428571,84.16,40.58,33.14,92.04333333,205.53,293.27,97.08,266.1566667,53.36,26.35,35.62,3.97,9.45,9.43,5.306666667,540.4623,4148.901,-0.995918996,0.09025161,4,493
10/6/2012,493,327,19,130,356.3333333,328.1428571,151.39,84.16,40.58,106.0866667,299.67,205.53,293.27,252.2066667,27.15,53.36,51.75,21.48,15.02,1.68,5.44,282.8682,4195.152,-0.994217907,0.107381347,5,249
10/7/2012,249,493,327,459,269.3333333,272,82.71,151.39,84.16,117.0833333,251.42,299.67,205.53,214.2033333,74.74,27.15,38.15333333,19.61,18.60666667,5.21,4.693333333,380.7375,4494.246,-0.992222209,0.124479264,6,66
10/8/2012,66,249,493,331,121.3333333,231.7142857,117.15,82.71,151.39,108.62,91.52,251.42,299.67,135.1933333,12.57,74.74,44.12,14.73,21.00333333,7.19,4.96,444.78,4549.092,-0.989932495,0.141540295,0,49
10/9/2012,49,66,249,419,55,179,126,117.15,82.71,122.8433333,62.64,91.52,251.42,79.5,45.05,12.57,38.19,28.67,19.33333333,2.48,4.89,485.2206,4457.728,-0.987349442,0.158559385,1,50
10/12/2012,50,49,66,19,37.66666667,178.2857143,125.38,126,117.15,90.54333333,84.34,62.64,91.52,64.35333333,56.95,45.05,47.92666667,14.6,24.47333333,5,2.836666667,75.33,4322.005,-0.977848342,0.209314646,4,14
10/13/2012,14,50,49,327,22.66666667,132.1428571,20.25,125.38,126,68.94333333,46.08,84.34,62.64,137.02,41.78,56.95,49.03666667,30.15,26.56333333,1.03,5.3,164.016,4017.87,-0.974100455,0.226115686,5,4
10/14/2012,4,14,50,493,63,86.14285714,61.2,20.25,125.38,79.86,280.64,46.08,84.34,120.1033333,48.38,41.78,49.46666667,34.94,33.52,9.87,3.933333333,621.4509,2960.276,-0.970063922,0.242849722,6,171
